TestID, DatabaseType, EventType, TimeTaken, Success, ErrorMessage, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 514848, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 480204, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 1421046, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 1334116, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 1142932, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, CREATE, 1207408, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 1098665, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 619423, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 689993, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, CREATE, 1298189, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 8665817, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 1353683, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, CREATE, 1448313, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 443957, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 438183, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 5350577, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 970033, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 2279448, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 3890074, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 471223, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 724317, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 546285, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 1003715, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 679087, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 7996995, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, UPDATE_STATUS, 934106, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, READ, 651500, true, No Error, 
6f400feb-03ae-49b9-9e00-510e20347a06, MariaDB, DELETE, 5253381, true, No Error, 
